t, portAccel, starAccel, portVel, starVel, portDist, starDist, xPos, yPos, theta
31.670000,1.149685,0.670650,66.027041,38.515774,7396.398001,4314.565500,33.578015,-57.829820,-102.727750
31.680000,1.149289,0.670419,66.038538,38.522480,7400.360313,4316.876849,31.981655,-60.530068,-102.782782
31.690000,1.148893,0.670188,66.050031,38.529185,7404.323315,4319.188600,30.236073,-63.136997,-102.837824
31.700000,1.148498,0.669957,66.061520,38.535886,7408.287006,4321.500753,28.346690,-65.642348,-102.892875
31.710000,1.148102,0.669726,66.073005,38.542586,7412.251386,4323.813309,26.319383,-68.038180,-102.947936
31.720000,1.147707,0.669496,66.084486,38.549283,7416.216455,4326.126266,24.160471,-70.316885,-103.003006
31.730000,1.147312,0.669265,66.095963,38.555978,7420.182213,4328.439624,21.876689,-72.471222,-103.058086
31.740000,1.146916,0.669035,66.107436,38.562671,7424.148659,4330.753385,19.475177,-74.494335,-103.113176
31.750000,1.146521,0.668804,66.118905,38.569361,7428.115794,4333.067546,16.963448,-76.379776,-103.168275
31.760000,1.146127,0.668574,66.130370,38.576049,7432.083616,4335.382109,14.349370,-78.121524,-103.223384
31.770000,1.145732,0.668344,66.141831,38.582735,7436.052126,4337.697073,11.641142,-79.714011,-103.278502
31.780000,1.145337,0.668113,66.153289,38.589418,7440.021323,4340.012438,8.847267,-81.152132,-103.333629
31.790000,1.144943,0.667883,66.164742,38.596100,7443.991208,4342.328204,5.976524,-82.431266,-103.388767
31.800000,1.144549,0.667653,66.176192,38.602778,7447.961779,4344.644371,3.037943,-83.547292,-103.443914
31.810000,1.144154,0.667423,66.187637,38.609455,7451.933037,4346.960938,0.040777,-84.496599,-103.499070
31.820000,1.143760,0.667194,66.199079,38.616129,7455.904982,4349.277906,-3.005529,-85.276101,-103.554236
31.830000,1.143367,0.666964,66.210516,38.622801,7459.877613,4351.595274,-6.091367,-85.883248,-103.609411
31.840000,1.142973,0.666734,66.221950,38.629471,7463.850930,4353.913042,-9.206995,-86.316030,-103.664596
31.850000,1.142579,0.666505,66.233380,38.636138,7467.824933,4356.231211,-12.342569,-86.572991,-103.719791
31.860000,1.142186,0.666275,66.244805,38.642803,7471.799621,4358.549779,-15.488174,-86.653226,-103.774995
31.870000,1.141792,0.666046,66.256227,38.649466,7475.774995,4360.868747,-18.633855,-86.556393,-103.830208
31.880000,1.141399,0.665816,66.267645,38.656126,7479.751053,4363.188114,-21.769648,-86.282708,-103.885431
31.890000,1.141006,0.665587,66.279059,38.662785,7483.727797,4365.507882,-24.885611,-85.832949,-103.940664
31.900000,1.140613,0.665358,66.290469,38.669440,7487.705225,4367.828048,-27.971859,-85.208452,-103.995906
31.910000,1.140220,0.665129,66.301875,38.676094,7491.683338,4370.148614,-31.018592,-84.411109,-104.051157
31.920000,1.139828,0.664899,66.313278,38.682745,7495.662134,4372.469578,-34.016126,-83.443361,-104.106419
31.930000,1.139435,0.664671,66.324676,38.689394,7499.641615,4374.790942,-36.954927,-82.308191,-104.161689
31.940000,1.139043,0.664442,66.336070,38.696041,7503.621779,4377.112704,-39.825638,-81.009119,-104.216969
31.950000,1.138650,0.664213,66.347461,38.702685,7507.602627,4379.434866,-42.619111,-79.550185,-104.272259
31.960000,1.138258,0.663984,66.358847,38.709327,7511.584157,4381.757425,-45.326436,-77.935942,-104.327558
31.970000,1.137866,0.663755,66.370230,38.715967,7515.566371,4384.080383,-47.938969,-76.171440,-104.382866
31.980000,1.137475,0.663527,66.381608,38.722605,7519.549268,4386.403740,-50.448360,-74.262209,-104.438184
31.990000,1.137083,0.663298,66.392983,38.729240,7523.532847,4388.727494,-52.846580,-72.214245,-104.493512
32.000000,1.136691,0.663070,66.404354,38.735873,7527.517108,4391.051646,-55.125947,-70.033992,-104.548849
32.010000,1.136300,0.662842,66.415721,38.742504,7531.502051,4393.376197,-57.279152,-67.728317,-104.604195
32.020000,1.135908,0.662613,66.427084,38.749132,7535.487676,4395.701144,-59.299279,-65.304493,-104.659551
32.030000,1.135517,0.662385,66.438443,38.755758,7539.473983,4398.026490,-61.179831,-62.770176,-104.714916
32.040000,1.135126,0.662157,66.449798,38.762382,7543.460971,4400.352233,-62.914751,-60.133380,-104.770291
32.050000,1.134735,0.661929,66.461149,38.769004,7547.448640,4402.678373,-64.498439,-57.402450,-104.825676
32.060000,1.134345,0.661701,66.472497,38.775623,7551.436989,4405.004911,-65.925776,-54.586041,-104.881069
32.070000,1.133954,0.661473,66.483840,38.782240,7555.426020,4407.331845,-67.192131,-51.693085,-104.936472
32.080000,1.133563,0.661245,66.495180,38.788855,7559.415731,4409.659176,-68.293389,-48.732766,-104.991885
32.090000,1.133173,0.661018,66.506515,38.795467,7563.406122,4411.986904,-69.225954,-45.714492,-105.047307
32.100000,1.132783,0.660790,66.517847,38.802077,7567.397192,4414.315029,-69.986766,-42.647861,-105.102739
32.110000,1.132393,0.660562,66.529175,38.808685,7571.388943,4416.643550,-70.573311,-39.542636,-105.158180
32.120000,1.132003,0.660335,66.540499,38.815291,7575.381373,4418.972467,-70.983631,-36.408709,-105.213630
32.130000,1.131613,0.660107,66.551819,38.821894,7579.374482,4421.301781,-71.216325,-33.256074,-105.269090
32.140000,1.131223,0.659880,66.563135,38.828495,7583.368270,4423.631491,-71.270563,-30.094790,-105.324559
32.150000,1.130834,0.659653,66.574447,38.835094,7587.362737,4425.961597,-71.146082,-26.934955,-105.380038
32.160000,1.130444,0.659426,66.585756,38.841691,7591.357882,4428.292098,-70.843190,-23.786669,-105.435526
32.170000,1.130055,0.659199,66.597060,38.848285,7595.353706,4430.622995,-70.362766,-20.660002,-105.491024
32.180000,1.129666,0.658972,66.608361,38.854877,7599.350207,4432.954288,-69.706258,-17.564967,-105.546531
32.190000,1.129277,0.658745,66.619657,38.861467,7603.347387,4435.285976,-68.875680,-14.511481,-105.602047
32.200000,1.128888,0.658518,66.630950,38.868054,7607.345244,4437.618059,-67.873601,-11.509336,-105.657573
32.210000,1.128499,0.658291,66.642239,38.874639,7611.343778,4439.950537,-66.703144,-8.568169,-105.713108
32.220000,1.128110,0.658064,66.653524,38.881222,7615.342990,4442.283411,-65.367974,-5.697429,-105.768653
32.230000,1.127722,0.657838,66.664805,38.887803,7619.342878,4444.616679,-63.872286,-2.906348,-105.824207
32.240000,1.127333,0.657611,66.676082,38.894381,7623.343443,4446.950342,-62.220793,-0.203909,-105.879770
32.250000,1.126945,0.657385,66.687355,38.900957,7627.344684,4449.284399,-60.418710,2.401183,-105.935343
32.260000,1.126557,0.657158,66.698625,38.907531,7631.346602,4451.618851,-58.471741,4.900524,-105.990925
32.270000,1.126169,0.656932,66.709891,38.914103,7635.349195,4453.953697,-56.386059,7.286046,-106.046517
32.280000,1.125781,0.656706,66.721152,38.920672,7639.352464,4456.288937,-54.168288,9.550039,-106.102118
32.290000,1.125394,0.656480,66.732410,38.927239,7643.356409,4458.624572,-51.825478,11.685176,-106.157728
32.300000,1.125006,0.656254,66.743664,38.933804,7647.361029,4460.960600,-49.365090,13.684537,-106.213348
32.310000,1.124619,0.656028,66.754914,38.940367,7651.366324,4463.297022,-46.794968,15.541635,-106.268977
32.320000,1.124231,0.655802,66.766160,38.946927,7655.372293,4465.633838,-44.123312,17.250433,-106.324615
32.330000,1.123844,0.655576,66.777403,38.953485,7659.378937,4467.971047,-41.358660,18.805366,-106.380263
32.340000,1.123457,0.655350,66.788641,38.960041,7663.386256,4470.308649,-38.509852,20.201359,-106.435920
32.350000,1.123070,0.655124,66.799876,38.966594,7667.394248,4472.646645,-35.586007,21.433844,-106.491587
32.360000,1.122684,0.654899,66.811106,38.973145,7671.402915,4474.985034,-32.596492,22.498777,-106.547263
32.370000,1.122297,0.654673,66.822333,38.979694,7675.412255,4477.323815,-29.550896,23.392647,-106.602948
32.380000,1.121910,0.654448,66.833556,38.986241,7679.422268,4479.662990,-26.458992,24.112493,-106.658643
32.390000,1.121524,0.654222,66.844775,38.992785,7683.432955,4482.002557,-23.330713,24.655911,-106.714347
32.400000,1.121138,0.653997,66.855990,38.999328,7687.444314,4484.342516,-20.176117,25.021064,-106.770060
32.410000,1.120752,0.653772,66.867202,39.005868,7691.456346,4486.682869,-17.005354,25.206688,-106.825783
32.420000,1.120366,0.653547,66.878409,39.012405,7695.469051,4489.023613,-13.828634,25.212095,-106.881515
32.430000,1.119980,0.653322,66.889613,39.018941,7699.482427,4491.364749,-10.656196,25.037179,-106.937256
32.440000,1.119594,0.653097,66.900813,39.025474,7703.496476,4493.706278,-7.498272,24.682416,-106.993007
32.450000,1.119209,0.652872,66.912009,39.032005,7707.511197,4496.048198,-4.365056,24.148861,-107.048767
32.460000,1.118823,0.652647,66.923201,39.038534,7711.526589,4498.390510,-1.266672,23.438148,-107.104536
32.470000,1.118438,0.652422,66.934389,39.045060,7715.542652,4500.733214,1.786863,22.552484,-107.160315
32.480000,1.118053,0.652197,66.945573,39.051584,7719.559386,4503.076309,4.785668,21.494642,-107.216103
32.490000,1.117668,0.651973,66.956754,39.058106,7723.576792,4505.419795,7.720029,20.267955,-107.271900
32.500000,1.117283,0.651748,66.967931,39.064626,7727.594867,4507.763673,10.580434,18.876302,-107.327706
32.510000,1.116898,0.651524,66.979103,39.071144,7731.613614,4510.107941,13.357602,17.324102,-107.383522
32.520000,1.116513,0.651299,66.990272,39.077659,7735.633030,4512.452601,16.042514,15.616292,-107.439348
32.530000,1.116129,0.651075,67.001438,39.084172,7739.653116,4514.797651,18.626441,13.758320,-107.495182
32.540000,1.115745,0.650851,67.012599,39.090683,7743.673872,4517.143092,21.100976,11.756122,-107.551026
32.550000,1.115360,0.650627,67.023756,39.097191,7747.695298,4519.488924,23.458056,9.616108,-107.606879
32.560000,1.114976,0.650403,67.034910,39.103697,7751.717392,4521.835145,25.689995,7.345136,-107.662742
32.570000,1.114592,0.650179,67.046060,39.110201,7755.740156,4524.181758,27.789503,4.950496,-107.718613
32.580000,1.114208,0.649955,67.057206,39.116703,7759.763588,4526.528760,29.749717,2.439884,-107.774494
32.590000,1.113825,0.649731,67.068348,39.123203,7763.787689,4528.876152,31.564215,-0.178622,-107.830385
32.600000,1.113441,0.649507,67.079486,39.129700,7767.812458,4531.223934,33.227047,-2.896589,-107.886284
32.610000,1.113058,0.649284,67.090620,39.136195,7771.837895,4533.572106,34.732747,-5.705252,-107.942193
32.620000,1.112674,0.649060,67.101751,39.142688,7775.864000,4535.920667,36.076355,-8.595548,-107.998111
32.630000,1.112291,0.648837,67.112878,39.149179,7779.890773,4538.269618,37.253434,-11.558140,-108.054039
32.640000,1.111908,0.648613,67.124001,39.155667,7783.918213,4540.618958,38.260081,-14.583448,-108.109975
32.650000,1.111525,0.648390,67.135120,39.162153,7787.946320,4542.968687,39.092947,-17.661684,-108.165921
32.660000,1.111142,0.648166,67.146235,39.168637,7791.975094,4545.318805,39.749241,-20.782876,-108.221876
32.670000,1.110760,0.647943,67.157346,39.175119,7796.004535,4547.669312,40.226747,-23.936909,-108.277841
32.680000,1.110377,0.647720,67.168454,39.181598,7800.034642,4550.020208,40.523826,-27.113549,-108.333814
32.690000,1.109995,0.647497,67.179558,39.188075,7804.065416,4552.371493,40.639424,-30.302484,-108.389797
32.700000,1.109613,0.647274,67.190658,39.194550,7808.096855,4554.723166,40.573077,-33.493350,-108.445790
32.710000,1.109230,0.647051,67.201754,39.201023,7812.128960,4557.075227,40.324913,-36.675773,-108.501791
32.720000,1.108848,0.646828,67.212846,39.207494,7816.161731,4559.427677,39.895650,-39.839393,-108.557802
32.730000,1.108467,0.646606,67.223934,39.213962,7820.195167,4561.780514,39.286598,-42.973907,-108.613822
32.740000,1.108085,0.646383,67.235019,39.220428,7824.229268,4564.133740,38.499651,-46.069097,-108.669851
32.750000,1.107703,0.646160,67.246100,39.226892,7828.264034,4566.487353,37.537287,-49.114865,-108.725889
32.760000,1.107322,0.645938,67.257177,39.233353,7832.299465,4568.841355,36.402554,-52.101266,-108.781937
32.770000,1.106940,0.645715,67.268250,39.239813,7836.335560,4571.195743,35.099067,-55.018541,-108.837994
32.780000,1.106559,0.645493,67.279320,39.246270,7840.372319,4573.550520,33.630991,-57.857147,-108.894060
32.790000,1.106178,0.645271,67.290385,39.252725,7844.409742,4575.905683,32.003035,-60.607792,-108.950135
32.800000,1.105797,0.645048,67.301447,39.259177,7848.447829,4578.261234,30.220430,-63.261463,-109.006220
32.810000,1.105416,0.644826,67.312505,39.265628,7852.486579,4580.617171,28.288916,-65.809455,-109.062314
32.820000,1.105036,0.644604,67.323559,39.272076,7856.525993,4582.973496,26.214725,-68.243402,-109.118417
32.830000,1.104655,0.644382,67.334610,39.278522,7860.566070,4585.330207,24.004559,-70.555304,-109.174529
32.840000,1.104275,0.644160,67.345656,39.284966,7864.606809,4587.687305,21.665569,-72.737552,-109.230650
32.850000,1.103894,0.643938,67.356699,39.291408,7868.648211,4590.044790,19.205334,-74.782956,-109.286781
32.860000,1.103514,0.643717,67.367738,39.297847,7872.690275,4592.402661,16.631832,-76.684766,-109.342920
32.870000,1.103134,0.643495,67.378773,39.304284,7876.733002,4594.760918,13.953422,-78.436698,-109.399069
32.880000,1.102754,0.643273,67.389804,39.310719,7880.776390,4597.119561,11.178809,-80.032951,-109.455228
32.890000,1.102375,0.643052,67.400832,39.317152,7884.820440,4599.478590,8.317021,-81.468230,-109.511395
32.900000,1.101995,0.642830,67.411856,39.323582,7888.865151,4601.838005,5.377378,-82.737761,-109.567572
32.910000,1.101615,0.642609,67.422875,39.330011,7892.910524,4604.197805,2.369463,-83.837311,-109.623757
32.920000,1.101236,0.642388,67.433892,39.336437,7896.956557,4606.557992,-0.696910,-84.763198,-109.679952
32.930000,1.100857,0.642166,67.444904,39.342861,7901.003251,4608.918563,-3.811729,-85.512307,-109.736156
32.940000,1.100478,0.641945,67.455913,39.349282,7905.050606,4611.279520,-6.964815,-86.082100,-109.792370
32.950000,1.100099,0.641724,67.466917,39.355702,7909.098621,4613.640862,-10.145855,-86.470623,-109.848592
32.960000,1.099720,0.641503,67.477918,39.362119,7913.147296,4616.002589,-13.344437,-86.676516,-109.904824
32.970000,1.099341,0.641282,67.488916,39.368534,7917.196631,4618.364702,-16.550081,-86.699016,-109.961064
32.980000,1.098963,0.641062,67.499909,39.374947,7921.246626,4620.727198,-19.752279,-86.537962,-110.017314
32.990000,1.098584,0.640841,67.510899,39.381358,7925.297280,4623.090080,-22.940524,-86.193793,-110.073573
33.000000,1.098206,0.640620,67.521884,39.387766,7929.348593,4625.453346,-26.104347,-85.667552,-110.129842
33.010000,1.097828,0.640399,67.532866,39.394172,7933.400565,4627.816996,-29.233351,-84.960879,-110.186119
33.020000,1.097450,0.640179,67.543845,39.400576,7937.453195,4630.181031,-32.317245,-84.076007,-110.242405
33.030000,1.097072,0.639958,67.554819,39.406978,7941.506484,4632.545449,-35.345878,-83.015759,-110.298701
33.040000,1.096694,0.639738,67.565790,39.413377,7945.560432,4634.910252,-38.309272,-81.783533,-110.355006
33.050000,1.096316,0.639518,67.576757,39.419775,7949.615037,4637.275438,-41.197658,-80.383297,-110.411320
33.060000,1.095939,0.639297,67.587720,39.426170,7953.670301,4639.641009,-44.001503,-78.819575,-110.467643
33.070000,1.095561,0.639077,67.598679,39.432563,7957.726221,4642.006962,-46.711547,-77.097430,-110.523975
33.080000,1.095184,0.638857,67.609635,39.438954,7961.782799,4644.373300,-49.318829,-75.222453,-110.580317
33.090000,1.094807,0.638637,67.620587,39.445342,7965.840035,4646.740020,-51.814722,-73.200740,-110.636667
33.100000,1.094430,0.638417,67.631535,39.451729,7969.897927,4649.107124,-54.190956,-71.038877,-110.693027
33.110000,1.094053,0.638197,67.642479,39.458113,7973.956475,4651.474611,-56.439650,-68.743913,-110.749395
33.120000,1.093676,0.637978,67.653420,39.464495,7978.015681,4653.842480,-58.553338,-66.323346,-110.805773
33.130000,1.093299,0.637758,67.664357,39.470875,7982.075542,4656.210733,-60.524991,-63.785089,-110.862160
33.140000,1.092923,0.637538,67.675290,39.477252,7986.136059,4658.579368,-62.348043,-61.137453,-110.918556
33.150000,1.092546,0.637319,67.686219,39.483628,7990.197233,4660.948386,-64.016415,-58.389113,-110.974962
33.160000,1.092170,0.637099,67.697144,39.490001,7994.259061,4663.317786,-65.524531,-55.549084,-111.031376
33.170000,1.091794,0.636880,67.708066,39.496372,7998.321545,4665.687568,-66.867341,-52.626692,-111.087799
33.180000,1.091418,0.636661,67.718984,39.502741,8002.384684,4668.057732,-68.040333,-49.631540,-111.144232
33.190000,1.091042,0.636441,67.729898,39.509107,8006.448478,4670.428279,-69.039558,-46.573479,-111.200673
33.200000,1.090667,0.636222,67.740808,39.515472,8010.512927,4672.799207,-69.861632,-43.462577,-111.257124
33.210000,1.090291,0.636003,67.751715,39.521834,8014.578029,4675.170517,-70.503758,-40.309083,-111.313584
33.220000,1.089915,0.635784,67.762618,39.528194,8018.643787,4677.542209,-70.963728,-37.123394,-111.370053
33.230000,1.089540,0.635565,67.773517,39.534552,8022.710198,4679.914282,-71.239936,-33.916023,-111.426531
33.240000,1.089165,0.635346,67.784413,39.540907,8026.777262,4682.286736,-71.331382,-30.697562,-111.483018
33.250000,1.088790,0.635127,67.795304,39.547261,8030.844981,4684.659572,-71.237676,-27.478649,-111.539514
33.260000,1.088415,0.634909,67.806192,39.553612,8034.913352,4687.032789,-70.959041,-24.269930,-111.596019
33.270000,1.088040,0.634690,67.817076,39.559961,8038.982377,4689.406386,-70.496311,-21.082027,-111.652533
33.280000,1.087665,0.634471,67.827957,39.566308,8043.052054,4691.780365,-69.850930,-17.925500,-111.709056
33.290000,1.087291,0.634253,67.838833,39.572653,8047.122384,4694.154724,-69.024950,-14.810815,-111.765589
33.300000,1.086916,0.634035,67.849706,39.578995,8051.193366,4696.529464,-68.021019,-11.748307,-111.822130
33.310000,1.086542,0.633816,67.860575,39.585336,8055.265001,4698.904584,-66.842381,-8.748145,-111.878681
33.320000,1.086168,0.633598,67.871441,39.591674,8059.337287,4701.280084,-65.492858,-5.820300,-111.935240
33.330000,1.085794,0.633380,67.882303,39.598010,8063.410226,4703.655965,-63.976843,-2.974511,-111.991809
33.340000,1.085420,0.633162,67.893160,39.604344,8067.483815,4706.032226,-62.299284,-0.220253,-112.048386
33.350000,1.085046,0.632944,67.904015,39.610675,8071.558056,4708.408866,-60.465669,2.433297,-112.104973
33.360000,1.084672,0.632726,67.914865,39.617005,8075.632948,4710.785886,-58.482009,4.977286,-112.161569
33.370000,1.084299,0.632508,67.925712,39.623332,8079.708491,4713.163286,-56.354815,7.403222,-112.218173
33.380000,1.083925,0.632290,67.936555,39.629657,8083.784684,4715.541066,-54.091082,9.702994,-112.274787
33.390000,1.083552,0.632072,67.947394,39.635980,8087.861528,4717.919224,-51.698263,11.868908,-112.331410
33.400000,1.083179,0.631854,67.958230,39.642301,8091.939021,4720.297763,-49.184245,13.893705,-112.388042
